DATA,CO_ID,CL_ID,CL_GENERO,CL_EC,CL_FHL,CL_SEG,PR_ID,PR_CAT,PR_NOME
2022-03-02,782246,884,F,3,2,C,63,Alimentos,Tomate
2022-03-02,782322,415,F,3,0,B,184,Alimentos,Iogurte
2022-03-02,782380,385,F,2,0,B,124,Limpeza,Tira Limo
2022-03-02,782434,298,F,4,0,C,129,Alimentos,Sardinha
2022-03-02,782516,552,M,4,0,B,208,Higiene,Condicionador
2022-03-02,782603,621,F,4,0,B,97,Limpeza,Cera
2022-03-02,782625,629,M,3,0,C,123,Limpeza,Tira Mancha
2022-03-02,782636,464,M,2,2,B,205,Alimentos,Coxa E Sobrecoxa De Frango
2022-03-02,782640,350,F,5,1,B,139,Limpeza,Removedor
2022-03-02,782679,380,M,3,4,B,151,Higiene,Protetor Solar
2022-03-02,782692,784,F,1,3,B,99,Limpeza,Desinfetante
2022-03-02,782773,853,M,5,2,A,103,Limpeza,Limpador Multiuso
2022-03-02,782818,292,F,2,0,C,142,Bebidas,Refrigerante Laranja
2022-03-02,782887,4,M,4,0,B,15,Alimentos,Batata Doce
2022-03-02,782980,7,M,1,3,B,30,Alimentos,File De Peixe
2022-03-02,782996,851,F,2,0,B,76,Higiene,Fio Dental
2022-03-02,783013,831,F,4,2,B,110,Limpeza,Sabao
2022-03-02,783086,753,F,1,3,C,75,Higiene,Escova De Dente
2022-03-02,783165,976,M,4,2,B,19,Alimentos,Cafe
2022-03-07,783256,627,M,3,1,B,117,Pet,Racao Seca Para Gatos
2022-03-07,783337,691,M,4,0,B,58,Alimentos,Ricota
2022-03-07,783426,620,M,2,0,B,69,Bebidas,Refrigerante Limao
2022-03-07,783478,833,F,1,4,B,211,Alimentos,Cha
2022-03-07,783504,789,F,5,1,B,98,Limpeza,Desengordurante
2022-03-07,783582,241,M,4,1,B,154,Higiene,Preservativo
2022-03-07,783587,430,F,4,1,B,221,Alimentos,Banana
2022-03-07,783670,123,F,3,2,B,193,Higiene,Fio Dental
2022-03-07,783702,321,M,2,0,B,16,Alimentos,Bife De Coxao Mole
2022-03-07,783712,989,M,2,0,B,69,Bebidas,Refrigerante Limao
2022-03-07,783784,48,M,4,1,B,2,Acessorios,Mordedor
2022-03-07,783850,870,F,1,0,B,142,Bebidas,Refrigerante Laranja
2022-03-07,783854,669,F,4,0,B,210,Acessorios,Chupeta
2022-03-07,783948,355,M,3,4,B,35,Alimentos,Lata De Ervilha
2022-03-07,784008,310,M,4,3,C,204,Higiene,Creme
2022-03-07,784054,206,F,3,1,C,171,Alimentos,Macarrao
2022-03-07,784102,868,M,4,0,B,81,Higiene,Hidratante
2022-03-07,784176,611,M,4,0,B,26,Alimentos,Coxa E Sobrecoxa De Frango
2022-03-07,784211,193,F,4,0,B,221,Alimentos,Banana
2022-03-07,784218,407,F,3,3,A,181,Alimentos,Lata De Milho
2022-03-07,784309,550,M,4,0,B,62,Alimentos,Snacks
2022-03-07,784382,564,M,3,2,B,154,Higiene,Preservativo
2022-03-07,784473,274,M,1,1,B,216,Alimentos,Brocolis
2022-03-07,784571,834,M,3,3,B,153,Alimentos,Presunto Cozido
2022-03-07,784642,968,F,1,0,B,134,Limpeza,Sabao
2022-03-07,784740,779,M,3,4,A,42,Alimentos,Macarrao Instantaneo
2022-03-07,784830,359,F,1,0,B,34,Alimentos,Ketchup
2022-03-07,784884,3,F,4,0,B,173,Alimentos,Linguica
2022-03-07,784966,282,M,2,0,B,150,Alimentos,Queijo De Cabra
2022-03-07,785014,202,M,1,0,B,141,Bebidas,Refrigerante Limao
2022-03-07,785047,336,F,1,0,C,106,Limpeza,Odorizador
2022-03-07,785091,336,F,1,0,C,57,Alimentos,Requeijao
2022-03-07,785184,56,F,2,3,B,85,Higiene,Pasta De Dente
2022-03-07,785275,377,F,1,0,B,101,Limpeza,Inseticida
2022-03-07,785278,117,M,2,3,B,211,Alimentos,Cha
2022-03-12,785308,278,F,3,2,C,117,Pet,Racao Seca Para Gatos
2022-03-12,785354,339,F,4,0,C,213,Alimentos,Cenoura
2022-03-12,785424,743,M,1,3,C,121,Alimentos,Uva
2022-03-12,785520,335,F,3,0,C,88,Higiene,Repelente
2022-03-12,785578,675,M,4,0,B,54,Alimentos,Presunto Cozido
2022-03-12,785614,964,M,2,0,B,8,Alimentos,Arroz
2022-03-12,785619,701,M,3,0,B,38,Alimentos,Leite Condensado
2022-03-12,785715,572,M,1,0,C,91,Higiene,Talco
2022-03-12,785752,184,M,1,3,B,114,Limpeza,Vassoura
2022-03-12,785785,506,F,4,3,B,184,Alimentos,Iogurte
2022-03-12,785786,787,F,3,0,A,76,Higiene,Fio Dental
2022-03-12,785858,819,M,4,0,B,50,Alimentos,Pao De Forma
2022-03-12,785859,92,M,4,1,B,156,Higiene,Pasta De Dente
2022-03-12,785957,821,F,2,3,B,141,Bebidas,Refrigerante Limao
2022-03-12,786047,647,M,1,0,C,116,Pet,Racao Seca Para Caes
2022-03-12,786146,218,M,4,0,B,91,Higiene,Talco
2022-03-12,786172,637,F,1,0,B,149,Alimentos,Queijo Mussarela
2022-03-12,786181,721,M,3,2,C,61,Alimentos,Sardinha
2022-03-12,786249,630,M,1,2,C,168,Alimentos,Mamao Papaya
2022-03-12,786298,221,F,1,0,B,124,Limpeza,Tira Limo
2022-03-12,786341,137,F,4,1,B,183,Alimentos,Ketchup
2022-03-12,786407,740,F,1,4,C,214,Alimentos,Cebola
2022-03-12,786463,175,M,1,0,B,37,Alimentos,Leite
2022-03-12,786472,348,F,3,0,A,221,Alimentos,Banana
2022-03-12,786571,29,M,2,0,B,41,Alimentos,Macarrao
2022-03-12,786658,671,M,2,0,C,150,Alimentos,Queijo De Cabra
2022-03-12,786749,425,F,3,0,B,27,Alimentos,Danette
2022-03-12,786842,922,M,1,0,B,75,Higiene,Escova De Dente
2022-03-12,786868,550,M,4,0,B,98,Limpeza,Desengordurante
2022-03-12,786888,58,M,2,2,B,142,Bebidas,Refrigerante Laranja
2022-03-12,786969,361,F,1,0,C,185,Limpeza,Inseticida
2022-03-12,786994,544,F,2,0,B,133,Limpeza,Sabao Em Po
2022-03-12,786999,249,F,4,0,B,205,Alimentos,Coxa E Sobrecoxa De Frango
2022-03-12,787031,59,M,2,0,A,135,Limpeza,Rodo
2022-03-12,787115,105,F,4,0,C,228,Limpeza,Amaciante
2022-03-12,787154,97,F,4,1,B,204,Higiene,Creme
2022-03-12,787181,327,M,4,2,A,163,Alimentos,Mortadela
2022-03-12,787222,12,M,1,1,A,29,Alimentos,Feijao
2022-03-12,787259,945,F,2,3,B,150,Alimentos,Queijo De Cabra
2022-03-12,787355,952,F,3,4,C,192,Higiene,Fixador
2022-03-12,787374,114,F,3,3,B,197,Higiene,Enxaguante Bucal
2022-03-12,787396,213,M,2,4,B,143,Bebidas,Refrigerante Guarana
2022-03-12,787444,411,F,2,0,B,73,Higiene,Creme
2022-03-12,787466,130,F,1,0,B,160,Alimentos,Palmito
2022-03-12,787547,690,F,1,3,B,191,Higiene,Fralda
,787609,910,M,2,2,B,80,Higiene,Hastes Flexiveis
,787656,787,F,3,0,A,174,Limpeza,Limpador Perfumado
,787738,329,F,3,0,B,79,Higiene,Gel
,787829,53,M,1,1,B,125,Higiene,Tinturas
,787846,811,M,2,1,B,52,Alimentos,Pate
,787865,697,M,3,0,C,115,Pet,Alimento Para Passaro
,787959,349,M,3,0,B,220,Alimentos,Batata
,788026,560,M,2,0,B,229,Alimentos,Almondega
,788063,936,F,3,2,B,50,Alimentos,Pao De Forma
,788117,998,F,2,0,C,147,Pet,Racao Seca Para Gatos
,788188,47,F,4,0,B,105,Limpeza,Lustra Moveis
,788225,521,F,1,0,A,181,Alimentos,Lata De Milho
,788242,535,M,4,0,A,228,Limpeza,Amaciante
,788243,749,F,4,1,B,165,Alimentos,Molho Barbecue
,788284,463,M,3,3,B,54,Alimentos,Presunto Cozido
,788356,634,F,2,0,C,97,Limpeza,Cera
,788417,754,F,3,4,B,171,Alimentos,Macarrao
,788512,223,F,3,0,B,47,Alimentos,Mortadela
,788573,325,M,1,3,B,37,Alimentos,Leite
,788598,622,F,3,0,B,101,Limpeza,Inseticida
,788632,344,M,3,0,B,118,Pet,Racao Umida Para Caes
,788660,777,F,1,0,B,157,Alimentos,Papinha Infantil
,788699,496,F,2,0,B,141,Bebidas,Refrigerante Limao
,788798,372,M,1,4,B,40,Alimentos,Linguica
,788897,315,F,3,0,B,87,Higiene,Protetor Solar
,788962,648,M,1,0,B,194,Alimentos,File De Peixe
,789040,993,M,5,1,B,51,Alimentos,Papinha Infantil
,789110,822,M,2,3,B,20,Alimentos,Cebola
,789181,993,M,5,1,B,102,Limpeza,Limpa Vidros
,789246,839,F,1,3,B,90,Higiene,Shampoo
,789310,195,M,4,0,B,55,Alimentos,Queijo De Cabra
,789378,918,F,2,4,C,166,Higiene,Modelador
,789423,570,F,4,1,C,171,Alimentos,Macarrao
,789519,824,F,1,0,B,107,Outros,#N/D
,789611,191,M,3,0,B,206,Alimentos,Coracao De Frango
,789684,899,F,4,0,C,51,Alimentos,Papinha Infantil
,789713,492,F,2,1,C,107,Outros,#N/D
,789779,352,M,4,2,B,119,Pet,Racao Umida Para Gatos
,789849,106,M,1,0,B,57,Alimentos,Requeijao
,789921,863,F,1,4,B,5,Alimentos,Achocolatado
,789970,561,M,2,0,B,65,Bebidas,Energetico
,790053,278,F,3,2,C,39,Alimentos,Limao
,790101,36,F,3,0,C,132,Higiene,Sabonete
,790160,492,F,2,1,C,94,Limpeza,Alcool
,790204,162,F,1,1,B,50,Alimentos,Pao De Forma
,790260,776,F,2,0,B,41,Alimentos,Macarrao
,790359,909,M,3,0,B,90,Higiene,Shampoo
,790455,42,M,2,2,B,27,Alimentos,Danette
,790523,508,F,3,0,B,210,Acessorios,Chupeta
,790552,468,M,3,1,C,52,Alimentos,Pate
,790604,592,F,2,0,C,85,Higiene,Pasta De Dente
,790635,122,M,3,3,B,157,Alimentos,Papinha Infantil
,790693,347,F,4,0,B,94,Limpeza,Alcool
,790723,182,F,1,4,B,229,Alimentos,Almondega
,790803,510,F,4,0,B,44,Alimentos,Mamao
,790820,69,M,4,3,A,85,Higiene,Pasta De Dente
,790859,216,F,1,2,B,85,Higiene,Pasta De Dente
,790911,433,M,3,3,B,163,Alimentos,Mortadela
,791006,497,M,3,0,B,145,Pet,Racao Umida Para Gatos
,791086,391,F,2,0,A,203,Alimentos,Danette
,791117,499,M,3,0,B,106,Limpeza,Odorizador
,791147,456,M,1,4,B,113,Limpeza,Tira Mancha
,791154,962,M,3,4,B,2,Acessorios,Mordedor
,791198,948,M,4,0,C,129,Alimentos,Sardinha
,791239,157,M,1,1,C,96,Limpeza,Balde
,791261,473,F,4,3,B,17,Alimentos,Biscoito
,791275,83,M,1,4,B,39,Alimentos,Limao
,791340,308,M,4,0,B,43,Alimentos,Mamao Papaya
,791427,112,M,4,0,B,21,Alimentos,Cenoura
,791499,21,M,3,0,B,142,Bebidas,Refrigerante Laranja
,791580,116,M,4,0,B,158,Higiene,Papel Higienico
,791648,873,F,3,0,B,217,Alimentos,Biscoito
,791669,24,F,4,0,C,213,Alimentos,Cenoura
,791767,160,F,3,4,B,100,Limpeza,Detergente
,791825,453,F,1,0,B,29,Alimentos,Feijao
,791885,629,M,3,0,C,108,Limpeza,Removedor
,791976,271,F,4,0,B,90,Higiene,Shampoo
,792024,362,F,3,0,B,15,Alimentos,Batata Doce
,792056,591,M,4,1,B,200,Limpeza,Detergente
,792097,262,M,1,2,B,199,Alimentos,Doce
,792173,116,M,4,0,B,216,Alimentos,Brocolis
,792190,575,M,1,4,B,158,Higiene,Papel Higienico
,792201,638,M,3,1,B,54,Alimentos,Presunto Cozido
,792258,551,M,1,0,C,99,Limpeza,Desinfetante
,792350,990,F,1,4,B,147,Pet,Racao Seca Para Gatos
,792372,238,M,2,1,B,38,Alimentos,Leite Condensado
,792460,601,M,4,0,A,45,Alimentos,Manga
,792473,867,M,2,3,B,75,Higiene,Escova De Dente
,792490,14,M,1,3,B,204,Higiene,Creme
,792524,666,F,2,2,B,37,Alimentos,Leite
,792551,896,M,3,0,B,155,Alimentos,Pate
,792599,460,F,1,3,B,142,Bebidas,Refrigerante Laranja
,792617,834,M,3,3,B,208,Higiene,Condicionador
,792627,745,F,1,2,B,179,Alimentos,Leite Condensado
,792682,309,M,1,0,B,115,Pet,Alimento Para Passaro
,792770,467,F,2,2,B,143,Bebidas,Refrigerante Guarana
,792857,406,M,2,4,C,208,Higiene,Condicionador
,792904,111,M,2,4,C,106,Limpeza,Odorizador
,792943,64,F,4,0,B,48,Alimentos,Ovos
,793012,12,M,1,1,A,75,Higiene,Escova De Dente
,793079,101,F,1,0,C,206,Alimentos,Coracao De Frango
,793127,911,F,2,0,B,214,Alimentos,Cebola
,793160,265,M,2,3,B,163,Alimentos,Mortadela
,793179,94,M,1,2,C,88,Higiene,Repelente
,793245,891,F,3,2,B,118,Pet,Racao Umida Para Caes
,793316,944,F,3,1,B,76,Higiene,Fio Dental
,793347,580,M,3,0,B,116,Pet,Racao Seca Para Caes
,793423,734,F,4,2,B,166,Higiene,Modelador
,793444,296,F,1,3,B,102,Limpeza,Limpa Vidros
,793524,587,M,1,0,B,206,Alimentos,Coracao De Frango
,793608,964,M,2,0,B,164,Acessorios,Mordedor
,793629,811,M,2,1,B,122,Alimentos,Tomate
,793644,160,F,3,4,B,71,Higiene,Absorvente
,793734,157,M,1,1,C,175,Limpeza,Limpador Multiuso
,793805,265,M,2,3,B,226,Alimentos,Arroz Integral
,793904,922,M,1,0,B,21,Alimentos,Cenoura
,793921,397,F,1,0,B,209,Alimentos,Cogumelos
,793992,650,F,2,0,C,51,Alimentos,Papinha Infantil
,794059,133,F,2,0,B,3,Alimentos,Abacate
,794146,92,M,4,1,B,137,Alimentos,Requeijao
,794217,869,F,3,0,B,53,Alimentos,Presunto Cozido
,794228,860,M,1,0,B,221,Alimentos,Banana
,794315,989,M,2,0,B,173,Alimentos,Linguica
,794336,161,M,5,2,B,18,Alimentos,Brocolis
,794384,201,M,3,0,B,216,Alimentos,Brocolis
,794466,158,M,3,0,B,120,Limpeza,Vassoura
,794494,477,F,4,0,B,79,Higiene,Gel
,794545,305,F,4,0,B,195,Alimentos,Feijao
,794560,574,F,2,2,B,56,Alimentos,Queijo Mussarela
,794609,472,M,2,1,C,37,Alimentos,Leite
,794694,873,F,3,0,B,190,Higiene,Gel
,794707,84,F,3,0,C,134,Limpeza,Sabao
,794797,271,F,4,0,B,167,Alimentos,Manga
,794802,798,M,5,2,B,6,Alimentos,Alho
,794823,174,M,4,3,C,34,Alimentos,Ketchup
,794902,897,M,2,1,C,148,Pet,Racao Seca Para Caes
,794993,817,M,3,0,B,156,Higiene,Pasta De Dente
,794994,150,M,1,4,B,136,Alimentos,Ricota
,795093,559,F,3,1,A,85,Higiene,Pasta De Dente
,795099,461,M,3,4,C,100,Limpeza,Detergente
,795105,732,F,3,4,B,118,Pet,Racao Umida Para Caes
,795146,219,M,2,0,B,18,Alimentos,Brocolis
,795245,466,F,1,0,C,93,Limpeza,Agua Sanitaria
,795331,70,F,4,0,B,55,Alimentos,Queijo De Cabra
,795357,789,F,5,1,B,222,Limpeza,Balde
,795394,814,M,4,0,B,55,Alimentos,Queijo De Cabra
,795435,291,F,3,0,C,28,Alimentos,Doce
,795490,910,M,2,2,B,151,Higiene,Protetor Solar
,795501,62,F,2,0,B,100,Limpeza,Detergente
,795525,927,M,1,1,C,165,Alimentos,Molho Barbecue
,795614,538,M,3,0,B,185,Limpeza,Inseticida
,795708,801,M,1,4,B,163,Alimentos,Mortadela
,795756,172,M,2,0,B,3,Alimentos,Abacate
,795852,289,F,3,4,C,108,Limpeza,Removedor
,795898,962,M,3,4,B,147,Pet,Racao Seca Para Gatos
,795968,59,M,2,0,A,82,Higiene,Lenco Umedecido
,795973,378,F,2,0,C,103,Limpeza,Limpador Multiuso
,795985,498,M,3,2,B,94,Limpeza,Alcool
,796046,591,M,4,1,B,70,Bebidas,Refrigerante Outros
,796082,740,F,1,4,C,220,Alimentos,Batata
,796153,719,M,1,0,B,193,Higiene,Fio Dental
,796180,63,F,3,0,B,223,Alimentos,Azeitona
,796218,494,F,5,1,C,32,Alimentos,Hambuguer
,796296,217,F,3,0,B,97,Limpeza,Cera
,796364,953,M,1,1,B,49,Alimentos,Palmito
,796399,740,F,1,4,C,98,Limpeza,Desengordurante
,796413,693,F,4,0,B,180,Alimentos,Leite
,796435,122,M,3,3,B,15,Alimentos,Batata Doce
,796444,323,M,1,3,B,17,Alimentos,Biscoito
,796457,364,F,4,2,C,26,Alimentos,Coxa E Sobrecoxa De Frango
,796544,265,M,2,3,B,80,Higiene,Hastes Flexiveis
,796585,736,M,1,0,C,205,Alimentos,Coxa E Sobrecoxa De Frango
,796624,944,F,3,1,B,120,Limpeza,Vassoura
,796723,194,F,4,0,B,117,Pet,Racao Seca Para Gatos
,796725,846,F,4,3,C,50,Alimentos,Pao De Forma
,796802,152,F,3,1,C,65,Bebidas,Energetico
,796822,634,F,2,0,C,64,Alimentos,Uva
,796870,478,M,1,4,A,29,Alimentos,Feijao
,796910,396,F,1,0,B,124,Limpeza,Tira Limo
,796980,629,M,3,0,C,220,Alimentos,Batata
,797045,603,M,3,0,B,200,Limpeza,Detergente
,797053,127,F,4,2,C,191,Higiene,Fralda
,797097,774,F,2,0,B,19,Alimentos,Cafe
,797153,25,M,4,1,C,171,Alimentos,Macarrao
,797155,760,F,2,0,A,31,Alimentos,Granola
,797189,74,M,3,0,C,167,Alimentos,Manga
,797207,423,F,5,2,A,75,Higiene,Escova De Dente
,797236,431,F,4,3,B,9,Alimentos,Arroz Integral
,797245,954,F,4,2,B,90,Higiene,Shampoo
,797316,665,M,1,4,B,138,Higiene,Repelente
,797355,993,M,5,1,B,146,Pet,Racao Umida Para Caes
,797419,490,F,2,4,C,139,Limpeza,Removedor
,797488,195,M,4,0,B,84,Higiene,Papel Higienico
,797523,439,F,3,0,B,147,Pet,Racao Seca Para Gatos
,797567,347,F,4,0,B,92,Higiene,Tinturas
,797606,361,F,1,0,C,79,Higiene,Gel
,797628,449,F,2,3,B,224,Alimentos,Azeite
,797715,5,F,4,3,C,207,Alimentos,Copa Suina
,797764,875,F,1,0,B,156,Higiene,Pasta De Dente
,797798,865,F,1,0,B,193,Higiene,Fio Dental
,797863,651,F,2,0,B,55,Alimentos,Queijo De Cabra
,797892,755,M,3,4,B,53,Alimentos,Presunto Cozido
,797936,366,M,3,4,B,91,Higiene,Talco
,797983,338,M,2,0,B,203,Alimentos,Danette
,798050,274,M,1,1,B,58,Alimentos,Ricota
,798103,371,F,4,0,B,168,Alimentos,Mamao Papaya
,798125,374,F,3,0,B,34,Alimentos,Ketchup
,798150,497,M,3,0,B,84,Higiene,Papel Higienico
,798225,369,F,3,4,C,189,Alimentos,Granola
,798247,638,M,3,1,B,214,Alimentos,Cebola
,798329,906,M,2,0,A,105,Limpeza,Lustra Moveis
,798374,582,F,2,0,B,11,Alimentos,Azeite
,798394,401,M,1,4,C,116,Pet,Racao Seca Para Caes
,798454,374,F,3,0,B,115,Pet,Alimento Para Passaro
,798481,677,M,4,0,B,18,Alimentos,Brocolis
,798575,729,M,3,0,B,95,Limpeza,Amaciante
,798592,851,F,2,0,B,207,Alimentos,Copa Suina
,798674,258,F,1,0,B,158,Higiene,Papel Higienico
,798688,349,M,3,0,B,223,Alimentos,Azeitona
,798706,20,M,4,0,B,120,Limpeza,Vassoura
,798732,987,F,1,0,B,122,Alimentos,Tomate
,798744,163,F,3,0,A,21,Alimentos,Cenoura
,798758,60,F,2,3,B,45,Alimentos,Manga
,798767,465,F,3,0,B,78,Higiene,Fralda
,798778,983,F,4,0,C,61,Alimentos,Sardinha
,798841,826,F,2,0,C,195,Alimentos,Feijao
,798852,842,M,5,2,B,123,Limpeza,Tira Mancha
,798915,928,F,5,1,B,89,Higiene,Sabonete
,799009,254,F,5,2,B,197,Higiene,Enxaguante Bucal
,799020,499,M,3,0,B,214,Alimentos,Cebola
,799065,769,F,3,3,C,13,Alimentos,Banana
,799147,834,M,3,3,B,56,Alimentos,Queijo Mussarela
,799246,74,M,3,0,C,70,Bebidas,Refrigerante Outros
,799254,231,F,4,2,B,220,Alimentos,Batata
,799346,77,F,4,1,B,83,Higiene,Modelador
,799439,372,M,1,4,B,172,Limpeza,Lustra Moveis
,799504,506,F,4,3,B,136,Alimentos,Ricota
,799552,131,F,2,0,C,123,Limpeza,Tira Mancha
,799613,196,M,2,0,B,60,Alimentos,Salgadinhos De Milho
,799629,880,M,3,2,B,1,Acessorios,Chupeta
,799681,880,M,3,2,B,100,Limpeza,Detergente
,799777,354,F,2,0,B,191,Higiene,Fralda
,799830,422,F,2,4,C,176,Limpeza,Limpa Vidros
,799887,373,F,4,2,B,229,Alimentos,Almondega
,799924,226,F,4,0,B,137,Alimentos,Requeijao
,799963,292,F,2,0,C,40,Alimentos,Linguica
,800034,758,F,3,0,B,4,Alimentos,Abacaxi
,800035,194,F,4,0,B,134,Limpeza,Sabao
,800123,594,F,3,1,C,43,Alimentos,Mamao Papaya
,800136,402,M,2,0,C,56,Alimentos,Queijo Mussarela
,800146,753,F,1,3,C,172,Limpeza,Lustra Moveis
,800235,900,F,3,0,B,77,Higiene,Fixador
,800322,232,M,3,1,B,57,Alimentos,Requeijao
,800344,492,F,2,1,C,205,Alimentos,Coxa E Sobrecoxa De Frango
,800347,88,F,1,0,B,136,Alimentos,Ricota
,800414,2,M,3,0,B,206,Alimentos,Coracao De Frango
,800459,568,F,4,1,A,78,Higiene,Fralda
,800462,429,M,4,0,C,6,Alimentos,Alho
,800526,232,M,3,1,B,84,Higiene,Papel Higienico
,800589,706,F,2,0,A,131,Alimentos,Salgadinho
,800686,633,F,3,0,C,36,Alimentos,Lata De Milho
,800767,25,M,4,1,C,117,Pet,Racao Seca Para Gatos
,800863,80,F,2,1,C,18,Alimentos,Brocolis
,800882,292,F,2,0,C,31,Alimentos,Granola
,800919,578,M,4,0,B,158,Higiene,Papel Higienico
,800924,554,F,3,0,A,145,Pet,Racao Umida Para Gatos
,800939,469,M,4,2,C,193,Higiene,Fio Dental
,800982,253,F,4,1,B,29,Alimentos,Feijao
,801010,734,F,4,2,B,181,Alimentos,Lata De Milho
,801042,248,M,3,0,C,193,Higiene,Fio Dental
,801101,636,M,2,2,B,134,Limpeza,Sabao
,801128,798,M,5,2,B,217,Alimentos,Biscoito
,801160,926,M,1,0,B,93,Limpeza,Agua Sanitaria
,801186,562,F,3,0,B,82,Higiene,Lenco Umedecido
,801197,979,F,3,0,A,104,Limpeza,Limpador Perfumado
,801284,150,M,1,4,B,200,Limpeza,Detergente
,801368,660,F,3,0,C,6,Alimentos,Alho
,801375,799,M,4,3,C,50,Alimentos,Pao De Forma
,801471,240,M,4,0,B,163,Alimentos,Mortadela
,801521,898,F,4,0,C,37,Alimentos,Leite
,801540,888,F,4,2,B,201,Limpeza,Desinfetante
,801598,352,M,4,2,B,9,Alimentos,Arroz Integral
,801652,9,F,2,0,B,139,Limpeza,Removedor
,801726,420,M,3,0,B,141,Bebidas,Refrigerante Limao
,801758,652,F,4,0,B,177,Alimentos,Limao
,801775,380,M,3,4,B,37,Alimentos,Leite
,801820,203,F,3,0,A,82,Higiene,Lenco Umedecido
,801866,684,F,3,0,C,82,Higiene,Lenco Umedecido
,801913,589,F,3,2,C,130,Alimentos,Salgadinhos De Milho
,802008,48,M,4,1,B,71,Higiene,Absorvente
,802022,260,F,2,0,C,125,Higiene,Tinturas
,802061,418,M,2,2,A,181,Alimentos,Lata De Milho
,802132,220,M,1,0,B,152,Alimentos,Presunto Cozido
,802163,250,F,4,1,B,201,Limpeza,Desinfetante
,802177,56,F,2,3,B,13,Alimentos,Banana
,802202,263,M,3,0,B,217,Alimentos,Biscoito
,802300,659,F,2,2,B,220,Alimentos,Batata
,802303,260,F,2,0,C,58,Alimentos,Ricota
,802308,363,F,1,0,B,110,Limpeza,Sabao
,802373,685,F,4,0,B,202,Limpeza,Desengordurante
,802424,594,F,3,1,C,62,Alimentos,Snacks
,802454,685,F,4,0,B,112,Limpeza,Tira Limo
,802552,249,F,4,0,B,59,Alimentos,Salgadinho
,802630,328,M,2,0,B,49,Alimentos,Palmito
,802672,761,F,1,4,B,40,Alimentos,Linguica
,802735,556,F,4,0,B,195,Alimentos,Feijao
,802756,766,F,1,0,B,118,Pet,Racao Umida Para Caes
,802850,38,M,3,0,B,63,Alimentos,Tomate
,802923,362,F,3,0,B,209,Alimentos,Cogumelos
,802981,69,M,4,3,A,173,Alimentos,Linguica
,803075,935,F,2,0,B,148,Pet,Racao Seca Para Caes
,803127,843,F,5,1,C,114,Limpeza,Vassoura
,803202,75,M,1,0,B,99,Limpeza,Desinfetante
,803239,853,M,5,2,A,103,Limpeza,Limpador Multiuso
,803321,119,F,3,2,B,228,Limpeza,Amaciante
,803398,306,F,3,0,B,224,Alimentos,Azeite
,803480,160,F,3,4,B,39,Alimentos,Limao
,803570,859,M,1,0,B,213,Alimentos,Cenoura
,803669,362,F,3,0,B,180,Alimentos,Leite
,803739,734,F,4,2,B,3,Alimentos,Abacate
,803775,938,M,1,4,B,4,Alimentos,Abacaxi
,803823,317,M,3,0,B,96,Limpeza,Balde
,803824,985,M,1,0,B,72,Higiene,Condicionador
,803867,70,F,4,0,B,121,Alimentos,Uva
,803882,144,M,1,0,B,34,Alimentos,Ketchup
,803960,544,F,2,0,B,34,Alimentos,Ketchup
,803994,468,M,3,1,C,182,Alimentos,Lata De Ervilha
,804031,982,M,4,3,B,37,Alimentos,Leite
,804079,311,F,4,0,C,162,Limpeza,Odorizador
,804107,862,M,4,0,B,113,Limpeza,Tira Mancha
,804136,577,M,4,0,C,97,Limpeza,Cera
,804218,9,F,2,0,B,79,Higiene,Gel
,804288,740,F,1,4,C,60,Alimentos,Salgadinhos De Milho
,804337,229,M,2,2,C,74,Higiene,Enxaguante Bucal
,804436,776,F,2,0,B,37,Alimentos,Leite
,804456,180,M,3,4,B,185,Limpeza,Inseticida
,804503,602,M,3,0,B,58,Alimentos,Ricota
,804519,270,F,3,1,B,86,Higiene,Preservativo
,804582,695,M,2,0,A,56,Alimentos,Queijo Mussarela
,804610,469,M,4,2,C,120,Limpeza,Vassoura
,804696,691,M,4,0,B,227,Alimentos,Arroz
,804785,566,F,4,0,B,177,Alimentos,Limao
,804797,225,M,4,0,C,201,Limpeza,Desinfetante
,804831,778,F,2,2,A,141,Bebidas,Refrigerante Limao
,804901,362,F,3,0,B,120,Limpeza,Vassoura
,804972,870,F,1,0,B,74,Higiene,Enxaguante Bucal
,805003,395,F,4,1,B,112,Limpeza,Tira Limo
,805102,598,F,4,0,B,98,Limpeza,Desengordurante
,805104,149,M,1,3,A,133,Limpeza,Sabao Em Po
,805143,800,M,1,0,C,119,Pet,Racao Umida Para Gatos
,805241,779,M,3,4,A,143,Bebidas,Refrigerante Guarana
,805298,805,F,3,0,C,33,Alimentos,Iogurte
,805303,405,F,4,0,B,93,Limpeza,Agua Sanitaria
,805368,993,M,5,1,B,96,Limpeza,Balde
,805446,826,F,2,0,C,47,Alimentos,Mortadela
,805534,742,M,1,1,C,189,Alimentos,Granola
,805566,384,F,3,2,C,104,Limpeza,Limpador Perfumado
,805655,76,M,3,0,A,76,Higiene,Fio Dental
,805689,406,M,2,4,C,55,Alimentos,Queijo De Cabra
,805771,589,F,3,2,C,204,Higiene,Creme
,805775,363,F,1,0,B,17,Alimentos,Biscoito
,805809,372,M,1,4,B,133,Limpeza,Sabao Em Po
,805865,823,M,5,3,B,50,Alimentos,Pao De Forma
,805931,393,F,4,0,B,224,Alimentos,Azeite
2022-04-05,805956,250,F,4,1,B,190,Higiene,Gel
